header,expid,year,season,host,route1,route2,route3,route4,nation,leaders,success1,success2,success3,success4,totmembers,abcmembers,smtmembers,mdeaths,mabcdeaths,tothired,smthired,hdeaths,habcdeaths
,MANA05101,2005,1,1,NE Face,,,,Germany,Rainer Pircher,FALSE,FALSE,FALSE,FALSE,8,8,0,0,0,2,0,0,0
,MANA05102,2005,1,1,NE Face,,,,Spain,Juan Corro,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,3,0,0,0
,MANA05103,2005,1,1,NE Face,,,,Japan,Yoshitomi Okura,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,6,0,0,0
,MANA05104,2005,1,1,NE Face,,,,Spain,Ricardo Valencia,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,0,0,0,0
,MANA05105,2005,1,1,NE Face,,,,Colombia,Fernando Gonzalez-Rubio Polanco,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MANA05106,2005,1,1,NE Face,,,,Georgia,Gia Tortladze,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA06101,2006,1,1,NE Face,,,,Germany,Peter Guggemos,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,3,0,0,0
,MANA06102,2006,1,1,NE Face,,,,Romania,Romeo Dunca,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,MANA06103,2006,1,1,NE Face,,,,Germany,Steffen Kiefer,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,0,0,0,0
,MANA06104,2006,1,1,NE Face,,,,Japan,Chieko Shimada,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,2,0,0,0
,MANA06105,2006,1,1,NE Face,,,,Australia,Susan Erica Fear,TRUE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,0,0
,MANA06106,2006,1,1,NE Face,,,,Japan,Ken Noguchi,TRUE,FALSE,FALSE,FALSE,4,4,1,0,0,3,2,0,0
,MANA06107,2006,1,1,NE Face,,,,Russia,Sergei Bogomolov,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA06108,2006,1,1,NE Face,,,,Spain,Inaki Ochoa,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,MANA06109,2006,1,1,NE Face,,,,Switzerland,Ernst Marti,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,1,0,0,0
,MANA06110,2006,1,1,NE Face,,,,Japan,Junko Tabei,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,4,0,0,0
,MANA06111,2006,1,1,NE Face,NNE Face (variation),,,Kazakhstan,Denis Urubko,TRUE,TRUE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,MANA06112,2006,1,1,NE Face,,,,Germany,Dirk Grunert,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MANA06301,2006,3,1,NE Face,,,,France,Jean-Noel Urban,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0
,MANA06302,2006,3,1,NE Face,,,,Austria,Thomas Strausz,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MANA06303,2006,3,1,NE Face,,,,Czech Republic,Pavel Matousek,TRUE,FALSE,FALSE,FALSE,5,5,3,0,0,0,0,0,0
,MANA06304,2006,3,1,NE Face,,,,Japan,Atsushi Yamamoto,TRUE,FALSE,FALSE,FALSE,9,9,6,0,0,5,5,0,0
,MANA06305,2006,3,1,E Ridge (to 6200m),NE Face (to 6800m),NE Face (to 7500m),S Ridge (to 6400m),France,Yannick Graziani,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,0,0,0,0
,MANA06306,2006,3,1,NE Face,,,,Japan,Yoshitomi Okura,TRUE,FALSE,FALSE,FALSE,6,6,3,0,0,7,5,0,0
,MANA06307,2006,3,1,NE Face,,,,Japan,Ukyo Katayama,TRUE,FALSE,FALSE,FALSE,2,1,1,0,0,2,2,0,0
,MANA06308,2006,3,1,NE Face,,,,S Korea,Oh Hee-Joon,TRUE,FALSE,FALSE,FALSE,2,1,1,0,0,1,1,0,0
,MANA07101,2007,1,1,NE Face,,,,Austria,Oliver Koenig,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,MANA07102,2007,1,1,NE Face,,,,Germany,Ralf Dujmovits,TRUE,FALSE,FALSE,FALSE,13,13,6,0,0,2,1,0,0
,MANA07301,2007,3,1,NE Face,,,,Switzerland,Michel Wirth,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,2,0,0,0
,MANA07302,2007,3,1,NE Face,,,,Germany,Benedikt Boehm,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,0,0,0,0
,MANA07303,2007,3,1,NE Face,,,,Canada,Keith Sanford,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,0,0,0,0
,MANA08101,2008,1,1,NE Face,,,,Germany,Thomas Merkel,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,2,0,0,0
,MANA08102,2008,1,1,NE Face,,,,Germany,Thomas Laemmle,TRUE,FALSE,FALSE,FALSE,5,5,2,0,0,0,0,0,0
,MANA08103,2008,1,1,NE Face,,,,Kazakhstan,Maxut Zhumayev,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MANA08104,2008,1,1,NE Face,,,,Italy,"Javier Campos, Carlalberto Cimenti",FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA08105,2008,1,1,NE Face,,,,Australia,Michael Parker,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,2,0,0,0
,MANA08106,2008,1,1,NE Face,,,,Netherlands,Katja Staartjes,FALSE,FALSE,FALSE,FALSE,5,4,0,0,0,2,0,0,0
,MANA08107,2008,1,1,NE Face,,,,Colombia,Luis Felipe Ossa,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0
,MANA08108,2008,1,1,NE Face,,,,Japan,Hiroyuki Kuraoka,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,6,0,1,1
,MANA08109,2008,1,1,NE Face,,,,Canada,Clayton Ross,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA08110,2008,1,1,NE Face,,,,Bulgaria,Petar Unzniev,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA08301,2008,3,1,NE Face,,,,Germany,Berthold Honka,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0
,MANA08302,2008,3,1,NE Face,,,,Netherlands,Katja Staartjes,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA08303,2008,3,1,NE Face,,,,Japan,Hiroshi Turuki,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,2,0,0,0
,MANA08304,2008,3,1,NE Face,,,,Switzerland,Michel Brunschweiler,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA08305,2008,3,1,NE Face,,,,Austria,Mathias Noessig,FALSE,FALSE,FALSE,FALSE,10,10,0,0,0,2,0,0,0
,MANA08306,2008,3,1,NE Face,,,,USA,Thomas McMillan,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0
,MANA08307,2008,3,1,NE Face,,,,Poland,Pawel Jusczyszyn,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA08308,2008,3,1,NE Face,,,,Austria,Stephan Keck,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,2,0,0,0
,MANA08309,2008,3,1,NE Face,,,,Australia,Peter Lyons,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,2,0,0,0
,MANA08310,2008,3,1,NE Face,,,,Austria,Franz Schobesberger,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0
,MANA08311,2008,3,1,NE Face,,,,Canada,Jean-Pierre Danvoye,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,2,0,0,0
,MANA08312,2008,3,1,NE Face,,,,Japan,Kenji Kondo,TRUE,FALSE,FALSE,FALSE,7,7,6,0,0,4,4,0,0
,MANA08313,2008,3,1,NE Face,,,,UK,Phil Crampton,TRUE,FALSE,FALSE,FALSE,4,4,2,0,0,2,1,0,0
,MANA08314,2008,3,1,NE Face,,,,Spain,Juanito Oiarzabal,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,1,0,0,0
,MANA08315,2008,3,1,NE Face,,,,Spain,Rosa Maria Fernandez,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA08316,2008,3,1,NE Face,,,,Germany,Reiner Taglinger,FALSE,FALSE,FALSE,FALSE,14,14,0,0,0,2,0,0,0
,MANA08317,2008,3,1,NE Face,,,,Russia,Sergei Petrov,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,2,0,0,0
,MANA08318,2008,3,1,NE Face,,,,Peru,Richard Hidalgo,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MANA08319,2008,3,1,NE Face,,,,Italy,Renato Bernard,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,2,0,0,0
,MANA08320,2008,3,1,NE Face,,,,Italy,Gaetano Di Blasio,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,3,0,0,0
,MANA08321,2008,3,1,NE Face,,,,Bangladesh,Mohammad Abdul Mohit,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,3,0,0,0
,MANA08322,2008,3,1,NE Face,,,,Spain,Edurne Pasaban,TRUE,FALSE,FALSE,FALSE,9,8,8,0,0,2,2,0,0
,MANA08323,2008,3,1,NE Face,,,,UK,Henry Todd,TRUE,FALSE,FALSE,FALSE,5,5,4,0,0,5,3,0,0
,MANA08324,2008,3,1,NE Face,,,,UK,Adele Pennington,FALSE,FALSE,FALSE,FALSE,16,16,0,0,0,10,0,0,0
,MANA08325,2008,3,1,NE Face,,,,Canada,Baptista Kwok,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0
,MANA08326,2008,3,1,NE Face,,,,S Korea,Kim Jae-Soo,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,2,2,0,0
,MANA08327,2008,3,1,NE Face,,,,Japan,Nobukazu Kuriki,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0
,MANA08328,2008,3,1,NE Face,,,,Bulgaria,Petar Unzniev,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,MANA08329,2008,3,1,NE Face,,,,New Zealand,Russell Brice,FALSE,FALSE,FALSE,FALSE,12,12,0,0,0,9,0,0,0
,MANA08330,2008,3,1,NE Face,,,,France,Ludovic Challeat,TRUE,FALSE,FALSE,FALSE,7,7,2,1,1,4,2,0,0
,MANA08331,2008,3,1,NE Face,,,,Italy,Luca Vuerich,TRUE,FALSE,FALSE,FALSE,9,8,3,0,0,0,0,0,0
,MANA08332,2008,3,1,NE Face,,,,Japan,Kazufumi Watanabe,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MANA08333,2008,3,1,NE Face,,,,S Korea,Oh Eun-Sun,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,2,0,0
,MANA08334,2008,3,1,NE Face,,,,Serbia,Dragan Jacimovic,TRUE,FALSE,FALSE,FALSE,14,14,10,0,0,3,2,0,0
,MANA08401,2008,4,1,NE Face,,,,Czech Republic,Milan Wlasak,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0
,MANA09101,2009,1,1,NE Face,,,,Portugal,Joao Garcia,TRUE,FALSE,FALSE,FALSE,4,3,1,0,0,0,0,0,0
,MANA09102,2009,1,1,NE Face,,,,Spain,Carlos Pauner,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,1,0,0,0
,MANA09103,2009,1,1,NE Face,,,,Chile,Rodrigo Fica,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MANA09104,2009,1,1,NE Face,,,,Bulgaria,Petar Unzniev,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MANA09105,2009,1,1,NE Face,,,,S Korea,Hong Bo-Seong,TRUE,FALSE,FALSE,FALSE,4,4,2,0,0,2,1,0,0
,MANA09106,2009,1,1,NE Face,,,,Spain,Inma Garrido,TRUE,FALSE,FALSE,FALSE,6,5,3,0,0,3,2,0,0
,MANA09107,2009,1,1,NE Face,,,,Iran,Mahdi Amidi,TRUE,FALSE,FALSE,FALSE,4,4,1,0,0,1,0,0,0
,MANA09108,2009,1,1,NE Face,,,,France,Paulo Grobel,FALSE,FALSE,FALSE,FALSE,10,10,0,0,0,7,0,0,0
,MANA09109,2009,1,1,NE Face,,,,Bulgaria,Doychin Vasilev,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA09110,2009,1,1,NE Face,,,,Russia,Alexei Bolotov,TRUE,FALSE,FALSE,FALSE,17,17,3,0,0,0,0,0,0
,MANA09111,2009,1,1,NE Face,,,,Czech Republic,Jaros Radek,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MANA09112,2009,1,1,NE Face,,,,USA,Nick Rice,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MANA09113,2009,1,1,NE Face,,,,Italy,Mario Merelli,TRUE,FALSE,FALSE,FALSE,10,10,1,1,1,1,0,0,0
,MANA09114,2009,1,1,NE Face,,,,Japan,Takaharu Hayashi,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,3,0,0,0
,MANA09115,2009,1,1,NE Face,,,,Japan,Koiichi Hosokawa,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA09116,2009,1,1,NE Face,,,,Japan,Kazuyoshi Kondo,TRUE,FALSE,FALSE,FALSE,5,5,1,0,0,6,2,0,0
,MANA09117,2009,1,1,NE Face,,,,Japan,Ken Noguchi,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,2,0,0,0
,MANA09118,2009,1,1,NE Face,,,,France,Laurent Terray,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA09119,2009,1,1,NE Face,,,,Hungary,Lajos Kollar,TRUE,FALSE,FALSE,FALSE,4,3,2,1,1,0,0,0,0
,MANA09120,2009,1,1,NE Face,,,,Taiwan,Lee Mei-Liang,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,3,0,0,0
,MANA09121,2009,1,1,NE Face,,,,Austria,Egon Rost,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,3,0,0,0
,MANA09122,2009,1,1,NE Face,,,,Switzerland,Bruno Rankwiler,FALSE,FALSE,FALSE,FALSE,10,10,0,0,0,5,0,0,0
,MANA09301,2009,3,1,NE Face,,,,Mexico,Mauricio Lopez,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA09302,2009,3,1,NE Face,,,,Chile,Andres Jorquera,TRUE,FALSE,FALSE,FALSE,3,3,1,0,0,0,0,0,0
,MANA09303,2009,3,1,NE Face,,,,France,Gilles Trousselier,FALSE,FALSE,FALSE,FALSE,5,4,0,0,0,2,0,0,0
,MANA09304,2009,3,1,NE Face,,,,France,Michel Vincent,FALSE,FALSE,FALSE,FALSE,6,6,0,0,0,3,0,0,0
,MANA09305,2009,3,1,NE Face,,,,France,Michel Fauquet,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,2,0,0,0
,MANA09306,2009,3,1,NE Face,,,,UK,Rob Casserley,TRUE,FALSE,FALSE,FALSE,11,11,6,0,0,5,3,0,0
,MANA09307,2009,3,1,NE Face,,,,UK,Phil Crampton,TRUE,FALSE,FALSE,FALSE,6,6,2,0,0,3,1,0,0
,MANA09308,2009,3,1,NE Face,,,,New Zealand,Russell Brice,TRUE,FALSE,FALSE,FALSE,10,10,6,0,0,6,6,0,0
,MANA09309,2009,3,1,NE Face,,,,Slovenia,Davo Karnicar,FALSE,FALSE,FALSE,FALSE,2,2,0,1,1,0,0,0,0
,MANA09310,2009,3,1,NE Face,,,,China,Yang Chun-Feng,TRUE,FALSE,FALSE,FALSE,8,8,8,0,0,10,10,0,0
,MANA09311,2009,3,1,NE Face,,,,Switzerland,Adrian Schuler,TRUE,FALSE,FALSE,FALSE,3,3,1,0,0,1,0,0,0
,MANA09312,2009,3,1,NE Face,,,,Switzerland,"Mario Rizzi, Samuel Urech",TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,1,1,0,0
,MANA09313,2009,3,1,NE Face,,,,France,Jean-Christophe Ludot,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA10101,2010,1,1,NE Face,,,,Italy,Alberto Pellizzari,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA10102,2010,1,1,NE Face,,,,New Zealand,Clive Jones,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA10103,2010,1,1,NE Face,,,,Spain,Oscar Cadiach,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MANA10104,2010,1,1,NE Face,,,,Italy,Simone La Terra,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA10105,2010,1,1,NE Face,,,,Spain,Rosa Maria Fernandez,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,2,0,0,0
,MANA10106,2010,1,1,NE Face,,,,Spain,Jesus Morales,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,2,0,0,0
,MANA10107,2010,1,1,NE Face,,,,Spain,Carlos Soria,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,2,0,0,0
,MANA10108,2010,1,1,NE Face,,,,S Korea,Kim Joo-Hyung,FALSE,FALSE,FALSE,FALSE,8,5,0,2,2,2,0,0,0
,MANA10109,2010,1,1,NE Face,,,,France,Claude Labatut,TRUE,FALSE,FALSE,FALSE,8,8,7,0,0,0,0,0,0
,MANA10110,2010,1,1,NE Face,,,,Poland,Jacek Berbeka,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MANA10111,2010,1,1,NE Face,,,,S Korea,Kim Hong-Bin,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,2,0,0,0
,MANA10112,2010,1,1,NE Face,,,,Italy,"Pierpaolo Castellarin, Gianni Michelin",FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0
,MANA10301,2010,3,1,NE Face,,,,Italy,Mario Castiglioni,TRUE,FALSE,FALSE,FALSE,8,7,3,0,0,2,2,0,0
,MANA10302,2010,3,1,NE Face,,,,Canada,Frederic Bleau,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,2,0,0,0
,MANA10303,2010,3,1,NE Face,,,,Mexico,Mauricio Lopez,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,MANA10304,2010,3,1,NE Face,,,,Italy,Stefano Febbroni,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MANA10305,2010,3,1,NE Face,,,,Spain,Carlos Soria,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,1,1,0,0
,MANA10306,2010,3,1,NE Face,,,,Switzerland,Richard Bolt,TRUE,FALSE,FALSE,FALSE,7,7,1,0,0,8,0,0,0
,MANA10307,2010,3,1,NE Face,,,,UK,Kenton Cool,TRUE,FALSE,FALSE,FALSE,6,6,4,0,0,4,3,0,0
,MANA10308,2010,3,1,NE Face,,,,USA,Cleo Weidlich,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,2,0,0
,MANA10309,2010,3,1,NE Face,,,,Japan,Chizuko Kono,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,2,0,0
,MANA10310,2010,3,1,NE Face,,,,Ecuador,Patricio Tisalema,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA10311,2010,3,1,NE Face,,,,Spain,Carlos Pauner,TRUE,FALSE,FALSE,FALSE,5,5,1,0,0,2,1,0,0
,MANA10312,2010,3,1,NE Face,,,,China,Yang Chun-Feng,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,1,1,0,0
,MANA10313,2010,3,1,NE Face,,,,China,John Tsang,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,MANA10314,2010,3,1,NE Face,,,,Hungary,Eva Baranyi,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA10315,2010,3,1,NE Face,,,,New Zealand,Russell Brice,TRUE,FALSE,FALSE,FALSE,15,13,10,0,0,11,8,0,0
,MANA10316,2010,3,1,NE Face,,,,Spain,Oscar Cadiach,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,1,0,0,0
,MANA10317,2010,3,1,NE Face,,,,Spain,Miguel Perez,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,MANA10318,2010,3,1,NE Face,,,,France,Jacques Marmet,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA10319,2010,3,1,NE Face,,,,Japan,Kenji Kondo,TRUE,FALSE,FALSE,FALSE,10,10,3,1,0,8,2,0,0
,MANA10320,2010,3,1,NE Face,,,,Japan,Sumiyo Tsuzuki,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA10321,2010,3,1,NE Face,,,,Iran,Azim Barhmani,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA10322,2010,3,1,NE Face,,,,USA,Steve Marolt,FALSE,FALSE,FALSE,FALSE,6,5,0,0,0,2,0,0,0
,MANA10323,2010,3,1,NE Face,,,,USA,Bo Parfet,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MANA10324,2010,3,1,NE Face,,,,Nepal,Chhang Dawa Sherpa,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MANA11101,2011,1,1,NE Face,,,,Iran,Mohammad Hassan Najarian,TRUE,FALSE,FALSE,FALSE,12,12,8,1,1,6,5,0,0
,MANA11102,2011,1,1,NE Face,,,,Czech Republic,Jan Krabec,TRUE,FALSE,FALSE,FALSE,7,7,2,0,0,0,0,0,0
,MANA11103,2011,1,1,NE Face,,,,Japan,Hirofumi Konishi,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0
,MANA11104,2011,1,1,NE Face,,,,India,Ajay Kothiyal,TRUE,FALSE,FALSE,FALSE,18,15,13,0,0,8,5,0,0
,MANA11105,2011,1,1,NE Face,,,,S Korea,Park Sang-Soo,TRUE,FALSE,FALSE,FALSE,7,6,1,0,0,7,2,0,0
