header,expid,year,season,host,route1,route2,route3,route4,nation,leaders,success1,success2,success3,success4,totmembers,abcmembers,smtmembers,mdeaths,mabcdeaths,tothired,smthired,hdeaths,habcdeaths
,LHOT01104,2001,1,1,W Face,,,,Spain,Oscar Cadiach,TRUE,FALSE,FALSE,FALSE,6,6,2,0,0,4,0,0,0
,LHOT01105,2001,1,1,W Face,,,,USA,Ray Yeritsian,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,LHOT01106,2001,1,1,W Face,,,,Poland,Dariusz Zaluski,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,LHOT01107,2001,1,1,W Face,,,,Poland,Anna Czerwinska,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,LHOT01108,2001,1,1,W Face,,,,S Korea,Park Young-Seok,TRUE,FALSE,FALSE,FALSE,6,6,2,0,0,2,1,0,0
,LHOT01110,2001,1,1,W Face,,,,S Korea,Um Hong-Gil,TRUE,FALSE,FALSE,FALSE,5,5,2,0,0,4,1,0,0
,LHOT01401,2001,4,1,S Face,,,,Japan,Osamu Tanabe,FALSE,FALSE,FALSE,FALSE,7,6,0,0,0,15,0,0,0
,LHOT02101,2002,1,1,W Face,,,,Iran,Eghbal Aflaki,TRUE,FALSE,FALSE,FALSE,13,12,12,0,0,4,3,0,0
,LHOT02102,2002,1,1,W Face,,,,New Zealand,Guy Cotter,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,LHOT02103,2002,1,1,W Face,,,,Russia,Alexei Paskin,TRUE,FALSE,FALSE,FALSE,11,10,9,0,0,0,0,0,0
,LHOT02104,2002,1,1,W Face,,,,Japan,Ken Noguchi,TRUE,FALSE,FALSE,FALSE,7,7,4,0,0,20,2,0,0
,LHOT02105,2002,1,1,W Face,,,,UK,Henry Todd,TRUE,FALSE,FALSE,FALSE,6,3,2,0,0,1,1,0,0
,LHOT02106,2002,1,1,W Face,,,,Ukraine,Vladislav Terzyul,TRUE,FALSE,FALSE,FALSE,3,3,3,0,0,0,0,0,0
,LHOT02301,2002,3,1,W Face,,,,Japan,Toichiro Mitani,TRUE,FALSE,FALSE,FALSE,6,6,6,0,0,5,2,0,0
,LHOT02302,2002,3,1,W Face,,,,Brazil,Waldemar Niclevicz,TRUE,FALSE,FALSE,FALSE,5,2,2,0,0,4,0,0,0
,LHOT02303,2002,3,1,W Face,,,,S Korea,Lee Se-Jung,TRUE,FALSE,FALSE,FALSE,8,7,4,0,0,4,3,0,0
,LHOT03101,2003,1,1,W Face,,,,Japan,Ken Noguchi,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,13,0,0,0
,LHOT03102,2003,1,1,W Face,,,,Spain,Mikel Alvarez,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,LHOT03103,2003,1,1,W Face,,,,India,Ashok Abbey (Indian team),TRUE,FALSE,FALSE,FALSE,28,6,5,0,0,16,2,0,0
,LHOT03104,2003,1,1,W Face,,,,Nepal,Surya Sen Thakuri (Nepalese team),TRUE,FALSE,FALSE,FALSE,6,5,3,0,0,2,2,0,0
,LHOT03105,2003,1,1,W Face,,,,S Korea,Chung Sang-Mo,TRUE,FALSE,FALSE,FALSE,12,11,5,0,0,2,1,0,0
,LHOT03106,2003,1,1,W Face,,,,Italy,Fausto De Stefani,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,LHOT03107,2003,1,1,W Face,,,,USA,John Rust,TRUE,FALSE,FALSE,FALSE,4,4,2,0,0,3,2,0,0
,LHOT03108,2003,1,1,W Face,,,,Austria,Christian Stangl,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,LHOT03109,2003,1,1,W Face,,,,Mexico,Mauricio Lopez,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,2,2,0,0
,LHOT03110,2003,1,1,W Face,,,,Italy,Sergio De Leo,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,LHOT03111,2003,1,1,W Face,,,,France,Daniel Gueorguievsky,FALSE,FALSE,FALSE,FALSE,5,4,0,0,0,23,0,0,0
,LHOT03112,2003,1,1,W Face,,,,USA,Damian Benegas,TRUE,FALSE,FALSE,FALSE,6,4,3,0,0,1,1,0,0
,LHOT03113,2003,1,1,W Face,,,,Japan,"Yasunari Yamashita, Taro Tanigawa",TRUE,FALSE,FALSE,FALSE,9,9,5,0,0,10,3,0,0
,LHOT03401,2003,4,1,S Face,,,,Japan,Osamu Tanabe,FALSE,FALSE,FALSE,FALSE,6,5,0,0,0,15,0,0,0
,LHOT04101,2004,1,1,W Face,,,,Switzerland,Norbert Joos,TRUE,FALSE,FALSE,FALSE,3,3,1,0,0,1,1,0,0
,LHOT04102,2004,1,1,W Face,,,,Italy,Christian Kuntner,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,LHOT04103,2004,1,1,W Face,,,,USA,Chris Warner,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,LHOT04104,2004,1,1,S Face,,,,S Korea,Park Sung-Soo,FALSE,FALSE,FALSE,FALSE,15,13,0,0,0,0,0,0,0
,LHOT04105,2004,1,1,W Face,,,,S Korea,"Cho Hyung-Gyu, Lee Won-Hee",TRUE,FALSE,FALSE,FALSE,9,7,6,0,0,4,1,0,0
,LHOT04106,2004,1,1,W Face,,,,Italy,Romano Benet,TRUE,FALSE,FALSE,FALSE,7,6,3,0,0,0,0,0,0
,LHOT04107,2004,1,1,W Face,,,,Japan,Noryuki Muraguchi,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,2,2,0,0
,LHOT05101,2005,1,1,W Face,,,,Portugal,Joao Garcia,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,LHOT05102,2005,1,1,W Face,,,,USA,Shane Edmonds,FALSE,FALSE,FALSE,FALSE,16,13,0,0,0,4,0,0,0
,LHOT05103,2005,1,1,W Face,,,,S Korea,Chung Ki-Bum,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,5,0,0,0
,LHOT05104,2005,1,1,W Face,,,,UK,Henry Todd,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0
,LHOT06101,2006,1,1,W Face,,,,Italy,Fabio Meraldi,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,LHOT06102,2006,1,1,W Face,,,,Germany,Ralf Dujmovits,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0
,LHOT06103,2006,1,1,W Face,,,,Italy,Mario Merelli,TRUE,FALSE,FALSE,FALSE,9,9,3,0,0,0,0,0,0
,LHOT06104,2006,1,1,W Face,,,,Norway,Sven Gangdal,TRUE,FALSE,FALSE,FALSE,3,3,1,0,0,4,2,0,0
,LHOT06105,2006,1,1,W Face,,,,Netherlands,Arnold Coster,TRUE,FALSE,FALSE,FALSE,3,3,1,0,0,3,0,0,0
,LHOT06106,2006,1,1,W Face,,,,Austria,Roland Mattle,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,LHOT06107,2006,1,1,W Face,,,,Spain,Jesus Gonzalez Calleja,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,LHOT06108,2006,1,1,W Face,,,,Czech Republic,Martin Minarik,FALSE,FALSE,FALSE,FALSE,2,2,0,1,1,0,0,0,0
,LHOT06109,2006,1,1,W Face,,,,Japan,Kazufumi Watanabe,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,LHOT06110,2006,1,1,W Face,,,,Chile,Rodrigo Jordan Fuchs,TRUE,FALSE,FALSE,FALSE,12,12,11,0,0,6,4,0,0
,LHOT06111,2006,1,1,W Face,,,,UK,Henry Todd,FALSE,FALSE,FALSE,FALSE,6,5,0,0,0,2,0,0,0
,LHOT06112,2006,1,1,W Face,,,,Italy,Cristina Piolini,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,LHOT06113,2006,1,1,W Face,,,,S Korea,Om Seong-Hoan,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,2,0,0,0
,LHOT06114,2006,1,1,W Face,,,,Japan,Seizou Kusakari,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,LHOT06115,2006,1,1,W Face,,,,USA,John Lee,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,LHOT06301,2006,3,1,W Face,,,,S Korea,Go Young-Kuk,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,4,0,0,0
,LHOT06401,2006,4,1,S Face,,,,S Korea,Lee Choong-Jik,FALSE,FALSE,FALSE,FALSE,6,4,0,0,0,9,0,0,0
,LHOT06402,2006,4,1,South Face,,,,Japan,Osamu Tanabe,FALSE,FALSE,FALSE,FALSE,7,6,0,0,0,18,0,0,0
,LHOT07101,2007,1,1,W Face,,,,Czech Republic,Martin Minarik,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,0,0,0
,LHOT07102,2007,1,1,W Face,,,,USA,Dan Mazur,TRUE,FALSE,FALSE,FALSE,5,5,2,0,0,4,0,0,0
,LHOT07103,2007,1,1,W Face,,,,Australia,Blair Falahey,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,LHOT07104,2007,1,1,W Face,,,,USA,Will Cross,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,1,1,0,0
,LHOT07105,2007,1,1,W Face,,,,S Korea,Park Sang-Soo,TRUE,FALSE,FALSE,FALSE,6,4,3,0,0,5,3,0,0
,LHOT07106,2007,1,1,W Face,,,,USA,Jamie Laidlaw,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,LHOT07107,2007,1,1,W Face,,,,India,Ramesh Chandra Tripathi,FALSE,FALSE,FALSE,FALSE,15,15,0,0,0,10,0,0,0
,LHOT07108,2007,1,1,W Face,,,,Canada,Thomas Masterson,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,LHOT07109,2007,1,1,W Face,,,,Italy,Fausto De Stefani,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,LHOT07110,2007,1,1,W Face,,,,Nepal,Pemba Doma Sherpa,TRUE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,0,0
,LHOT08101,2008,1,1,W Face,,,,Italy,"Mario Merelli, Marco Zaffaroni",TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,LHOT08102,2008,1,1,W Face,,,,Italy,Mario Andrighettoni,TRUE,FALSE,FALSE,FALSE,3,3,1,0,0,1,1,0,0
,LHOT08103,2008,1,1,W Face,,,,Romania,Constantin Lacatusu,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,LHOT08104,2008,1,1,W Face,,,,UK,Paul Rogers,TRUE,FALSE,FALSE,FALSE,5,5,2,0,0,7,4,0,0
,LHOT08105,2008,1,1,W Face,,,,Spain,Rosa Maria Fernandez,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,LHOT08106,2008,1,1,W Face,,,,USA,Will Cross,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,2,2,0,0
,LHOT08107,2008,1,1,W Face,,,,S Korea,Kim Jee-Soo,TRUE,FALSE,FALSE,FALSE,3,3,3,0,0,3,3,0,0
,LHOT08108,2008,1,1,W Face,,,,S Korea,Hyun Kwon-Sik,TRUE,FALSE,FALSE,FALSE,7,3,2,0,0,2,1,0,0
,LHOT08109,2008,1,1,W Face,,,,Netherlands,Arnold Coster,TRUE,FALSE,FALSE,FALSE,3,3,1,0,0,2,1,0,0
,LHOT08110,2008,1,1,W Face,,,,Spain,Carlos Pauner,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,2,0,0,0
,LHOT08111,2008,1,1,W Face,,,,Germany,Ralf Dujmovits,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0
,LHOT08112,2008,1,1,W Face,,,,Ecuador,Diego Fernando Vasquez,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,LHOT08113,2008,1,1,W Face,,,,Nepal,Dawa Steven Sherpa,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,LHOT08114,2008,1,1,W Face,,,,Germany,Frank Ziebarth,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,LHOT08115,2008,1,1,W Face,,,,Finland,Samuli Mansikka,TRUE,FALSE,FALSE,FALSE,10,10,3,0,0,5,3,0,0
,LHOT08116,2008,1,1,W Face,,,,USA,Brian Oestrike,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,LHOT08117,2008,1,1,W Face,,,,S Korea,Oh Eun-Sun,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,LHOT08118,2008,1,1,W Face,,,,Mexico,David Liano,TRUE,FALSE,FALSE,FALSE,3,1,1,0,0,2,2,0,0
,LHOT08119,2008,1,1,W Face,,,,S Korea,Choi In-Ho,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,1,1,0,0
,LHOT08120,2008,1,1,W Face,,,,S Korea,Hong Bo-Seong,TRUE,FALSE,FALSE,FALSE,6,5,2,0,0,1,1,0,0
,LHOT08121,2008,1,1,W Face,,,,Spain,Fernando Yarto,FALSE,FALSE,FALSE,FALSE,10,10,0,0,0,1,0,0,0
,LHOT08122,2008,1,1,W Face,,,,S Korea,Nam Sang-Ik,TRUE,FALSE,FALSE,FALSE,11,10,3,0,0,3,3,0,0
,LHOT08123,2008,1,1,W Face,,,,Italy,Agostino Da Polenza,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,6,0,0,0
,LHOT08301,2008,3,1,W Face,,,,S Korea,Kim Young-Mi,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,0,0,0,0
,LHOT08302,2008,3,1,S Face,,,,Spain,Jordi Tosas,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,LHOT09101,2009,1,1,W Face,,,,Sweden,Lars Svens,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,LHOT09102,2009,1,1,W Face,,,,Spain,Xavier Arias,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,0,0,0
,LHOT09103,2009,1,1,W Face,,,,Sweden,Fredrik Strang,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,2,2,0,0
,LHOT09104,2009,1,1,W Face,,,,Italy,Simone La Terra,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,LHOT09105,2009,1,1,W Face,,,,Finland,Samuli Mansikka,TRUE,FALSE,FALSE,FALSE,5,3,3,0,0,3,3,0,0
,LHOT09106,2009,1,1,W Face,,,,Germany,Ralf Dujmovits,TRUE,FALSE,FALSE,FALSE,4,4,4,0,0,0,0,0,0
,LHOT09107,2009,1,1,W Face,,,,Kazakhstan,"Baglan Zhunus, Maxut Zhumayev",TRUE,FALSE,FALSE,FALSE,13,12,1,1,1,2,0,0,0
,LHOT09108,2009,1,1,W Face,,,,USA,Greg Vernovage,TRUE,FALSE,FALSE,FALSE,6,5,2,0,0,2,2,0,0
,LHOT09110,2009,1,1,W Face,,,,New Zealand,Russell Brice,TRUE,FALSE,FALSE,FALSE,2,1,1,0,0,1,1,0,0
,LHOT09111,2009,1,1,W Face,,,,S Korea,Kim Young-Mi,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,LHOT09112,2009,1,1,W Face,,,,S Korea,Joo Jung-Soo,TRUE,FALSE,FALSE,FALSE,14,12,1,0,0,0,0,0,0
,LHOT09301,2009,3,1,S Face (Russian 1990 rte),,,,S Korea,Kim Hyung-Seob,FALSE,FALSE,FALSE,FALSE,19,19,0,0,0,10,0,0,0
,LHOT10102,2010,1,1,W Face,,,,Russia,Alexei Bolotov,TRUE,FALSE,FALSE,FALSE,14,14,1,1,1,0,0,0,0
,LHOT10103,2010,1,1,W Face,,,,USA,Dick Morse,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,LHOT10104,2010,1,1,W Face,,,,Spain,Catalina Quesada,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,LHOT10105,2010,1,1,S Col-W Face,,,,Mexico,David Liano,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,1,1,0,0
,LHOT10106,2010,1,1,W Face,,,,USA,Cleo Weidlich,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,LHOT10107,2010,1,1,W Face,,,,Canada,Meagan McGrath,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,LHOT10108,2010,1,1,W Face,,,,Argentina,Matias Erroz,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,LHOT10109,2010,1,1,W Face,,,,Italy,Tamara Lunger,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,LHOT10110,2010,1,1,W Face,,,,Finland,Tomi Myllys,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,LHOT10112,2010,1,1,N Ridge-W Face up; W Face down,,,,Kazakhstan,Maxut Zhumayev,TRUE,FALSE,FALSE,FALSE,7,6,3,0,0,0,0,0,0
,LHOT10113,2010,1,1,W Face,,,,Spain,Eva Maria Zarzuelo,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,LHOT10114,2010,1,1,W Face,,,,USA,Mike Hamill,TRUE,FALSE,FALSE,FALSE,3,2,1,0,0,4,4,0,0
,LHOT10115,2010,1,1,W Face,,,,Finland,Josette Valloton,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,1,0,0,0
,LHOT10116,2010,1,1,W Face,,,,USA,Cory Richards,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,LHOT10117,2010,1,1,S Col-N Ridge-W Face (up); W Face (down),,,,Italy,Simone Moro,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,LHOT10118,2010,1,1,W Face,,,,Italy,Marco Confortola,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,LHOT10301,2010,3,1,W Face,,,,Czech Republic,Leopold Sulovsky,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,0,0,0,0
,LHOT10302,2010,3,1,W Face,,,,New Zealand,Marty Schmidt,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,LHOT10303,2010,3,1,S Face,,,,Spain,Jordi Tosas,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0
,LHOT10304,2010,3,1,W Face,,,,Japan,Masaru Kadotani,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,3,0,0,0
,LHOT11101,2011,1,1,W Face,,,,India,Arjun Vajpai,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,3,3,0,0
,LHOT11102,2011,1,1,W Face,,,,Spain,Miguel Angel Perez,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,LHOT11103,2011,1,1,W Face,,,,USA,Kristoffer Erickson,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,LHOT11104,2011,1,1,W Face,,,,USA,Ryan Waters,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,1,1,0,0
,LHOT11105,2011,1,1,W Face,,,,USA,Dan Mazur,TRUE,FALSE,FALSE,FALSE,4,3,2,0,0,7,2,0,0
,LHOT11106,2011,1,1,W Face,,,,Spain,Roberto Rodrigo,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,LHOT11107,2011,1,1,W Face,,,,USA,Garrett Madison,TRUE,FALSE,FALSE,FALSE,9,9,3,0,0,1,1,0,0
,LHOT11108,2011,1,1,W Face,,,,Japan,Kazuyoshi Kondo,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,1,0,0
,LHOT11109,2011,1,1,W Face,,,,Hungary,Laszlo Mecs,TRUE,FALSE,FALSE,FALSE,5,4,2,0,0,0,0,0,0
,LHOT11110,2011,1,1,W Face,,,,Netherlands,Armand Dirks,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0
,LHOT11111,2011,1,1,W Face,,,,USA,Eben Reckord,TRUE,FALSE,FALSE,FALSE,4,3,2,0,0,2,2,0,0
,LHOT11112,2011,1,1,W Face,,,,UK,Adrian Ballinger,TRUE,FALSE,FALSE,FALSE,9,7,5,0,0,6,5,0,0
,LHOT11113,2011,1,1,W Face,,,,Spain,Carlos Pauner,TRUE,FALSE,FALSE,FALSE,7,7,6,0,0,3,2,0,0
,LHOT11114,2011,1,1,W Face,,,,Iran,"Mahdi Amidi, Hossein Bahmanyar",TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,1,1,0,0
,LHOT11115,2011,1,1,W Face,,,,Czech Republic,Radek Jaros,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,LHOT11116,2011,1,1,W Face,,,,Argentina,Mariano Galvan,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,LHOT12101,2012,1,1,W Face,,,,Poland,Kinga Baranowska,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,LHOT12102,2012,1,1,W Face,,,,Italy,Carlo Orlando,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,2,0,0,0
,LHOT12103,2012,1,1,W Face,,,,Australia,Alessandra Pepper,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,LHOT12104,2012,1,1,W Face,,,,USA,Benjamin Jones,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,LHOT12105,2012,1,1,W Face,,,,S Korea,Oh Young-Hoon,TRUE,FALSE,FALSE,FALSE,3,1,1,0,0,1,1,0,0
,LHOT12106,2012,1,1,W Face,,,,USA,Ryan Waters,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,LHOT12107,2012,1,1,W Face,,,,USA,Richard Morse,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,2,0,0
,LHOT12108,2012,1,1,W Face,,,,USA,Damian Benegas,TRUE,FALSE,FALSE,FALSE,3,3,3,0,0,0,0,0,0
,LHOT12109,2012,1,1,W Face,,,,UK,Ted Atkins,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,LHOT12110,2012,1,1,W Face,,,,UK,Bonita Norris,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,2,2,0,0
,LHOT12111,2012,1,1,W Face,,,,Czech Republic,Leopold Sulovsky,TRUE,FALSE,FALSE,FALSE,5,4,2,1,1,0,0,0,0
,LHOT12112,2012,1,1,W Face,,,,Denmark,Jakob Urth,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,LHOT12113,2012,1,1,W Face,,,,Germany,Till Kramann,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,LHOT12114,2012,1,1,W Face,,,,Germany,Rolf Eberhard,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,LHOT12115,2012,1,1,W Face,,,,India,Champa Younten,TRUE,FALSE,FALSE,FALSE,7,7,7,0,0,5,4,0,0
,LHOT12116,2012,1,1,W Face,,,,Netherlands,Arnold Coster,TRUE,FALSE,FALSE,FALSE,10,9,3,0,0,2,2,0,0
,LHOT12117,2012,1,1,W Face,,,,New Zealand,Adrian Ballinger,FALSE,FALSE,FALSE,FALSE,10,0,0,0,0,0,0,0,0
,LHOT12118,2012,1,1,W Face,,,,USA,Scott Woolums,TRUE,FALSE,FALSE,FALSE,2,1,1,0,0,1,1,0,0
,LHOT12119,2012,1,1,W Face,,,,Romania,Alex Gavan,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,LHOT12120,2012,1,1,W Face,,,,Canada,Domhnall O'Dochartaigh,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,LHOT12121,2012,1,1,W Face,,,,USA,Conrad Anker,TRUE,FALSE,FALSE,FALSE,3,2,2,0,0,0,0,0,0
,LHOT12122,2012,1,1,W Face,,,,Iran,Parvaneh Kazemi,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,LHOT12123,2012,1,1,W Face,,,,USA,Garrett Madison,TRUE,FALSE,FALSE,FALSE,3,2,1,0,0,0,0,0,0
,LHOT12124,2012,1,1,W Face,,,,USA,Mike Hamill,TRUE,FALSE,FALSE,FALSE,4,3,1,0,0,2,1,0,0
,LHOT12125,2012,1,1,W Face,,,,India,Dipankar Ghosh,TRUE,FALSE,FALSE,FALSE,3,3,2,0,0,3,2,0,0
,LHOT12126,2012,1,1,W Face,,,,China,Yang Chun-Feng,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,3,3,0,0
