header,expid,year,season,host,route1,route2,route3,route4,nation,leaders,success1,success2,success3,success4,totmembers,abcmembers,smtmembers,mdeaths,mabcdeaths,tothired,smthired,hdeaths,habcdeaths
,CHOY00307,2000,3,2,NW side,,,,S Korea,Lee Dong-Ho,TRUE,FALSE,FALSE,FALSE,12,12,3,0,0,1,1,0,0
,CHOY00308,2000,3,2,NW side,,,,S Korea,Cho Min-Chul,TRUE,FALSE,FALSE,FALSE,8,8,1,0,0,3,0,0,0
,CHOY00309,2000,3,2,NW side,,,,USA,Charlie Fowler,TRUE,FALSE,FALSE,FALSE,4,4,2,0,0,0,0,0,0
,CHOY00310,2000,3,2,NW side,,,,USA,Christine Boskoff,FALSE,FALSE,FALSE,FALSE,6,6,0,0,0,1,0,0,0
,CHOY00311,2000,3,1,SE Face,,,,S Korea,Kang Duk-Moon,FALSE,FALSE,FALSE,FALSE,8,7,0,0,0,3,0,3,3
,CHOY00312,2000,3,1,SE Face,,,,S Korea,Min Byung-Nam,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,3,0,0,0
,CHOY00313,2000,3,2,NW side,,,,UK,Henry Todd,FALSE,FALSE,FALSE,FALSE,6,6,0,0,0,3,0,0,0
,CHOY00314,2000,3,2,NW side,,,,Spain,Francisco Jose Perez,TRUE,FALSE,FALSE,FALSE,15,15,1,0,0,2,1,0,0
,CHOY00315,2000,3,2,NW side,,,,UK,Toby Molins,TRUE,FALSE,FALSE,FALSE,7,7,3,0,0,3,0,0,0
,CHOY00316,2000,3,2,NW side,,,,Italy,Giorgio Mallucci,TRUE,FALSE,FALSE,FALSE,16,15,1,0,0,0,0,0,0
,CHOY00317,2000,3,2,NW side,,,,Spain,Joan Porta,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,0,0,0,0
,CHOY00318,2000,3,2,NW side,,,,Czech Republic,Robin Baum,TRUE,FALSE,FALSE,FALSE,10,10,3,0,0,0,0,0,0
,CHOY00319,2000,3,2,NW side,,,,Ukraine,Vladimir Terzyul,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,CHOY00320,2000,3,2,NW side,,,,UK,Stevie Haston,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,CHOY00321,2000,3,2,NW side,,,,Poland,Anna Czerwinska,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,CHOY00322,2000,3,2,NW side,,,,UK,Russell Brice,TRUE,FALSE,FALSE,FALSE,12,12,6,0,0,5,3,0,0
,CHOY00323,2000,3,2,NW side,,,,Poland,Ryszard Pawlowski,TRUE,FALSE,FALSE,FALSE,6,6,3,1,1,0,0,0,0
,CHOY00324,2000,3,2,NW side,,,,USA,Dan Mazur,TRUE,FALSE,FALSE,FALSE,21,17,3,0,0,2,1,0,0
,CHOY00325,2000,3,2,NW side,,,,Italy,Edmond Joyeusaz,FALSE,FALSE,FALSE,FALSE,6,3,0,0,0,0,0,0,0
,CHOY00326,2000,3,2,NW side,,,,UK,Tom Richardson,TRUE,FALSE,FALSE,FALSE,7,7,2,0,0,3,3,0,0
,CHOY00327,2000,3,2,NW side,,,,France,Olivier Besson,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,CHOY00328,2000,3,2,NW side,,,,Spain,Ruben Hernando,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0
,CHOY00329,2000,3,2,NW side,,,,Spain,David Moscoso,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,CHOY00330,2000,3,2,NW side,,,,Spain,Jose Luis Gonzalez,TRUE,FALSE,FALSE,FALSE,4,4,1,0,0,1,0,0,0
,CHOY00331,2000,3,2,NW side,,,,Germany,Martin Goeggelmann,TRUE,FALSE,FALSE,FALSE,13,13,6,0,0,3,2,0,0
,CHOY00332,2000,3,2,NW side,,,,China,Chen Jie,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,CHOY01101,2001,1,2,NW side,,,,USA,Fabrizio Zangrilli,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,0,0,0,0
,CHOY01102,2001,1,2,NW side,,,,Austria,Wolfgang Koelblinger,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,CHOY01103,2001,1,2,NW side,,,,Spain,Carlos Suarez Mosguera,TRUE,FALSE,FALSE,FALSE,7,6,2,0,0,2,0,0,0
,CHOY01104,2001,1,2,NW side,,,,Switzerland,Karl Kobler,TRUE,FALSE,FALSE,FALSE,12,12,9,0,0,6,6,0,0
,CHOY01105,2001,1,2,NW side,,,,Germany,Holger Kloss,TRUE,FALSE,FALSE,FALSE,14,13,2,0,0,0,0,0,0
,CHOY01106,2001,1,2,NW side,,,,Germany,Robert Rackl,TRUE,FALSE,FALSE,FALSE,15,15,1,0,0,3,0,0,0
,CHOY01107,2001,1,2,NW side,,,,Italy,Mario Vielmo,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,CHOY01108,2001,1,2,NW side,,,,S Korea,Kim Tae-Wung,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,2,0,0,0
,CHOY01109,2001,1,2,NW side,,,,USA,Kurt Wedberg,TRUE,FALSE,FALSE,FALSE,10,10,4,0,0,3,1,0,0
,CHOY01110,2001,1,2,NW side,,,,USA,Jamie McGuinness,TRUE,FALSE,FALSE,FALSE,7,7,3,0,0,3,3,0,0
,CHOY01111,2001,1,2,NW side,,,,Spain,Benito Molina,TRUE,FALSE,FALSE,FALSE,10,8,4,0,0,0,0,0,0
,CHOY01112,2001,1,2,NW side,,,,S Africa,Alexander Harris,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0
,CHOY01113,2001,1,2,NW side,,,,Italy,Luigi Rampini,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,CHOY01114,2001,1,2,NW side,,,,France,Lionel Pernollet,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0
,CHOY01115,2001,1,2,NW side,,,,UK,Steve Hartland,FALSE,FALSE,FALSE,FALSE,6,6,0,0,0,3,0,0,0
,CHOY01116,2001,1,2,NW side,,,,Switzerland,Erich Berger,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,CHOY01117,2001,1,2,W Face,,,,Australia,Chris Mckelvey,FALSE,FALSE,FALSE,FALSE,10,9,0,0,0,0,0,0,0
,CHOY01118,2001,1,2,NW side,,,,Italy,Giovanni Ruscani,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,0,0,0,0
,CHOY01301,2001,3,2,NW side,,,,Poland,Anna Czerwinska,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,CHOY01302,2001,3,2,NW side,,,,Mongolia,Boldbaatar,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,CHOY01303,2001,3,2,NW side,,,,S Korea,Kim Su-Ya,TRUE,FALSE,FALSE,FALSE,10,9,4,1,1,3,1,0,0
,CHOY01304,2001,3,2,NW side,,,,Japan,Jun Yasumura,TRUE,FALSE,FALSE,FALSE,3,3,2,0,0,3,2,0,0
,CHOY01305,2001,3,2,NW side,,,,Slovenia,Matjaz Pecovnik,TRUE,FALSE,FALSE,FALSE,3,3,1,0,0,3,0,0,0
,CHOY01306,2001,3,2,NW side,,,,Japan,Akihiro Oishi,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,3,0,0,0
,CHOY01307,2001,3,2,NW side,,,,Japan,Osamu Tanabe,TRUE,FALSE,FALSE,FALSE,7,7,6,0,0,3,2,0,0
,CHOY01308,2001,3,2,NW side,,,,S Korea,Kim Bok-Woo,TRUE,FALSE,FALSE,FALSE,10,10,4,0,0,3,3,0,0
,CHOY01309,2001,3,2,NW side,,,,Slovenia,Viki Groselj,TRUE,FALSE,FALSE,FALSE,11,10,1,0,0,3,0,0,0
,CHOY01310,2001,3,2,NW side,,,,Germany,Josef Gell,TRUE,FALSE,FALSE,FALSE,8,8,3,0,0,1,1,0,0
,CHOY01311,2001,3,2,NW side,,,,Japan,Ukyo Katayama,TRUE,FALSE,FALSE,FALSE,3,3,3,0,0,5,5,0,0
,CHOY01312,2001,3,2,NW side,,,,New Zealand,Russell Brice,TRUE,FALSE,FALSE,FALSE,4,4,3,0,0,3,2,0,0
,CHOY01313,2001,3,2,NW side,,,,USA,John Race,TRUE,FALSE,FALSE,FALSE,5,5,1,0,0,4,2,0,0
,CHOY01314,2001,3,2,NW side,,,,Canada,Reid Carter,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,CHOY01315,2001,3,2,NW side,,,,USA,Steve House,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,CHOY01316,2001,3,2,NW side,,,,France,Georges Derycke,TRUE,FALSE,FALSE,FALSE,7,7,3,0,0,3,1,0,0
,CHOY01317,2001,3,2,NW side,,,,Italy,Marco Chiantore,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,CHOY01318,2001,3,2,NW side,,,,USA,Mark Houston,FALSE,FALSE,FALSE,FALSE,8,8,0,0,0,3,0,0,0
,CHOY01319,2001,3,2,NE Face (to 7400m),NW side,,,Austria,Christian Stangl,FALSE,TRUE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,CHOY01320,2001,3,2,NW side,,,,Germany,Wolfgang Lenzen,TRUE,FALSE,FALSE,FALSE,3,3,1,0,0,1,1,0,0
,CHOY01321,2001,3,2,NW side (slight variation),,,,Norway,Vidar Larsen,TRUE,FALSE,FALSE,FALSE,2,1,1,0,0,1,1,0,0
,CHOY01322,2001,3,2,NW side,,,,Italy,Sergio Martini,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,3,0,0,0
,CHOY01323,2001,3,2,NW side,,,,UK,Paul Noble,TRUE,FALSE,FALSE,FALSE,6,6,1,0,0,3,1,0,0
,CHOY01324,2001,3,2,NW side,,,,USA,Michael Bell,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,3,0,0,0
,CHOY01325,2001,3,2,NW side,,,,Norway,Harald Kippenes,TRUE,FALSE,FALSE,FALSE,8,8,4,0,0,2,2,0,0
,CHOY01326,2001,3,2,NW side,,,,UK,Henry Todd,TRUE,FALSE,FALSE,FALSE,9,9,4,0,0,3,2,0,0
,CHOY01327,2001,3,2,NW side,,,,Switzerland,Nicolas Jagues,TRUE,FALSE,FALSE,FALSE,8,6,4,0,0,2,1,0,0
,CHOY01328,2001,3,2,NW side,,,,Italy,Ezio Berti,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,2,0,0,0
,CHOY01329,2001,3,2,NW side,,,,Liechtenstein,Karl-Heinz Frick,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,CHOY01330,2001,3,2,NW side,,,,USA,Christine Boskoff,TRUE,FALSE,FALSE,FALSE,7,7,2,0,0,2,1,0,0
,CHOY01331,2001,3,2,NW side,,,,New Zealand,Martin Schmidt,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,CHOY01332,2001,3,2,NW side,,,,USA,Jamie McGuinness,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,4,0,0,0
,CHOY01333,2001,3,2,NW side,,,,USA,Patrick Lang,TRUE,FALSE,FALSE,FALSE,6,4,1,0,0,3,0,0,0
,CHOY01334,2001,3,2,NW side,,,,USA,Todd Burleson,FALSE,FALSE,FALSE,FALSE,12,11,0,0,0,3,0,0,0
,CHOY01335,2001,3,2,NW side,,,,New Zealand,Dean Staples,FALSE,FALSE,FALSE,FALSE,8,8,0,0,0,3,0,0,0
,CHOY01336,2001,3,2,NW side,,,,Argentina,Silvio Antonio Belotti,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,CHOY02101,2002,1,2,NW side,,,,Japan,Minoru Otsuki,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,CHOY02102,2002,1,2,NW side,,,,Russia,Andrei Volkov,TRUE,FALSE,FALSE,FALSE,3,3,2,0,0,0,0,0,0
,CHOY02103,2002,1,2,NW side,,,,Singapore,David Lim,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,CHOY02104,2002,1,2,NW side,,,,Japan,Yuichiro Miura,TRUE,FALSE,FALSE,FALSE,7,7,5,0,0,7,7,0,0
,CHOY02105,2002,1,2,NW side,,,,New Zealand,Jamie McGuinness,TRUE,FALSE,FALSE,FALSE,3,3,2,0,0,1,1,0,0
,CHOY02106,2002,1,2,NW side,,,,S Korea,Baek Seung-Gyu,TRUE,FALSE,FALSE,FALSE,6,6,3,0,0,4,4,0,0
,CHOY02107,2002,1,2,NW side,,,,Czech Republic,Miroslav Caban,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,CHOY02108,2002,1,2,NW side,,,,Austria,Rainer Wolfgang Goeschl,TRUE,FALSE,FALSE,FALSE,3,2,2,0,0,0,0,0,0
,CHOY02109,2002,1,2,NW side,,,,Germany,Jochen Haase,FALSE,FALSE,FALSE,FALSE,13,13,0,0,0,3,0,0,0
,CHOY02110,2002,1,2,NW side,,,,Italy,Marco Sala,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,CHOY02111,2002,1,2,NW side,,,,Germany,Walter Rinkes,TRUE,FALSE,FALSE,FALSE,5,5,4,0,0,2,1,0,0
,CHOY02112,2002,1,2,NW side,,,,UK,Richard Dougan,TRUE,FALSE,FALSE,FALSE,4,4,2,1,1,3,0,0,0
,CHOY02113,2002,1,2,NW side,,,,New Zealand,James Milne,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,CHOY02114,2002,1,2,NW side,,,,Italy,Simone Moro,TRUE,FALSE,FALSE,FALSE,10,9,3,0,0,1,0,0,0
,CHOY02115,2002,1,2,NW side,,,,Austria,Gerhard Osterbauer,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,CHOY02116,2002,1,2,NW side,,,,Switzerland,Rupert Heider,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,2,0,0
,CHOY02117,2002,1,2,NW side,,,,Spain,Fernando Garrido,TRUE,FALSE,FALSE,FALSE,5,5,2,0,0,1,0,0,0
,CHOY02118,2002,1,2,NW side,,,,Spain,Javier Subias Olivan,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,2,0,0,0
,CHOY02119,2002,1,2,NW side,,,,Spain,Martin Ramos,TRUE,FALSE,FALSE,FALSE,3,3,2,0,0,3,0,0,0
,CHOY02120,2002,1,2,NW side,,,,Spain,Antonio Campos,TRUE,FALSE,FALSE,FALSE,10,9,1,0,0,0,0,0,0
,CHOY02121,2002,1,2,NW side,,,,Germany,Helmut Kuzbida,TRUE,FALSE,FALSE,FALSE,7,7,3,0,0,3,0,0,0
,CHOY02122,2002,1,2,NW side,,,,Canada,Allain Baldo,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0
,CHOY02123,2002,1,2,NW side,,,,Italy,Alessandra Canestri,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,CHOY02124,2002,1,2,NW side,,,,Spain,Vicente Lillo,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,CHOY02125,2002,1,2,NW side,,,,Australia,Mark Kosmider,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,CHOY02126,2002,1,2,NW side,,,,Netherlands,"Rene de Bos, Reinier Zuidhoff",FALSE,FALSE,FALSE,FALSE,13,13,0,0,0,3,0,1,0
,CHOY02127,2002,1,2,NW side,,,,Germany,Georg Brosig,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,2,1,0,0
,CHOY02301,2002,3,2,NW side,,,,Italy,Emilio Previtali,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,2,0,0,0
,CHOY02302,2002,3,2,NW side,,,,Italy,Giuseppe Pompili,TRUE,FALSE,FALSE,FALSE,5,5,4,0,0,0,0,0,0
,CHOY02303,2002,3,2,NW side,,,,Spain,Juan Carlos Garcia Gallego,TRUE,FALSE,FALSE,FALSE,4,4,1,0,0,0,0,0,0
,CHOY02304,2002,3,2,NW side,,,,Spain,Joan Casoliva,TRUE,FALSE,FALSE,FALSE,7,7,4,0,0,0,0,0,0
,CHOY02305,2002,3,2,NW side,,,,Norway,Kine Henriksen,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,CHOY02306,2002,3,2,NW side,,,,France,Bernard Muller,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,2,0,0,0
,CHOY02307,2002,3,2,NW side,,,,Spain,Jose Javier Otamendi Pastor,TRUE,FALSE,FALSE,FALSE,4,4,2,0,0,0,0,0,0
,CHOY02308,2002,3,2,NW side,,,,Spain,Juanito Oiarzabal,TRUE,FALSE,FALSE,FALSE,7,5,5,0,0,3,2,0,0
,CHOY02309,2002,3,2,NW side,,,,Germany,Chris Semmel,TRUE,FALSE,FALSE,FALSE,18,17,8,0,0,7,4,0,0
,CHOY02310,2002,3,2,NW side,,,,Spain,Edurne Pasaban,TRUE,FALSE,FALSE,FALSE,7,7,2,0,0,4,3,0,0
,CHOY02311,2002,3,2,NW side,,,,Italy,Giampaolo Casarotto,TRUE,FALSE,FALSE,FALSE,14,13,4,0,0,0,0,0,0
,CHOY02312,2002,3,2,NW side,,,,Italy,Alberto Bianchetti,TRUE,FALSE,FALSE,FALSE,10,10,1,0,0,1,0,0,0
,CHOY02313,2002,3,2,NW side,,,,Italy,Rocco Venditti,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,1,0,0,0
,CHOY02314,2002,3,2,NW side,,,,New Zealand,Russell Brice,TRUE,FALSE,FALSE,FALSE,9,9,3,0,0,3,3,0,0
,CHOY02315,2002,3,2,NW side,,,,Japan,Haruki Inokuchi,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,2,0,0,0
,CHOY02316,2002,3,2,NW side,,,,Canada,Ian Scanlan,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,CHOY02317,2002,3,2,NW side,,,,Switzerland,Ernst Marti,TRUE,FALSE,FALSE,FALSE,4,4,1,0,0,0,0,0,0
,CHOY02318,2002,3,2,NW side,,,,Japan,Toshikatsu Horinaga,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0
,CHOY02319,2002,3,2,NW side,,,,Japan,Shigeo Tamoi,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,CHOY02320,2002,3,2,NW side,,,,UK,Henry Todd,TRUE,FALSE,FALSE,FALSE,5,5,2,0,0,1,1,0,0
,CHOY02321,2002,3,2,NW side,,,,USA,Damian Benegas,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,1,0,0,0
,CHOY02322,2002,3,2,NW side,,,,UK,Michael (Mick) Bromley,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,0,0,0,0
,CHOY02323,2002,3,2,NW side,,,,UK,Jason McMillan,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,CHOY02324,2002,3,2,NW side,,,,USA,Eric Larson,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,2,0,0,0
,CHOY02325,2002,3,2,NW side,,,,Japan,Kenji Kondo,TRUE,FALSE,FALSE,FALSE,13,12,9,0,0,8,6,0,0
,CHOY02326,2002,3,2,NW side,,,,USA,Ben Marshall,TRUE,FALSE,FALSE,FALSE,14,11,6,0,0,5,2,0,0
,CHOY02327,2002,3,2,NW side,,,,Switzerland,Nicolas Weibel,TRUE,FALSE,FALSE,FALSE,5,4,4,0,0,0,0,0,0
,CHOY02328,2002,3,2,NW side,,,,Japan,"Shiori Hashimoto, Gui Sang",TRUE,FALSE,FALSE,FALSE,13,12,11,0,0,6,6,0,0
,CHOY02401,2002,4,2,NW side,,,,Spain,Alberto Inurrategi,TRUE,FALSE,FALSE,FALSE,3,3,2,0,0,0,0,0,0
,CHOY03101,2003,1,2,NW side,,,,Australia,Paul Carr,FALSE,FALSE,FALSE,FALSE,4,4,0,1,1,2,0,0,0
,CHOY03102,2003,1,2,NW side,,,,Czech Republic,Josef Kubicek,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,1,0,0,0
,CHOY03103,2003,1,2,NW side,,,,France,Yves Anciaux,TRUE,FALSE,FALSE,FALSE,4,4,1,0,0,2,0,0,0
,CHOY03104,2003,1,2,NW side,,,,Spain,Jose Luis Anton Ortega,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,2,0,0,0
,CHOY03105,2003,1,2,NW side,,,,Netherlands,Paul Boslooper,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,2,2,0,0
,CHOY03106,2003,1,2,NW side,,,,Germany,Thomas Laemmle,TRUE,FALSE,FALSE,FALSE,5,5,3,0,0,6,0,0,0
,CHOY03107,2003,1,2,NW side,,,,Italy,Carlalberto Cimenti,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0
,CHOY03108,2003,1,2,NW side,,,,Switzerland,Richard Bolt,FALSE,FALSE,FALSE,FALSE,8,7,0,0,0,2,0,0,0
,CHOY03109,2003,1,2,NW side,,,,Spain,Mikel Alvaraz,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0
,CHOY03110,2003,1,2,NW side,,,,Australia,Duncan Chessell,TRUE,FALSE,FALSE,FALSE,5,4,3,0,0,2,2,0,0
,CHOY03111,2003,1,2,NW side,,,,UK,Terry Moore,TRUE,FALSE,FALSE,FALSE,11,10,2,0,0,7,2,0,0
,CHOY03112,2003,1,2,NW side,,,,Germany,Hajo Netzer,TRUE,FALSE,FALSE,FALSE,13,13,5,1,1,3,2,0,0
,CHOY03301,2003,3,2,NW side,,,,New Zealand,Michael Roberts,TRUE,FALSE,FALSE,FALSE,9,9,7,0,0,4,4,0,0
,CHOY03302,2003,3,2,NW side,,,,Brazil,Paulo Coelho,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,CHOY03303,2003,3,2,NW side,,,,USA,Eric Larson,TRUE,FALSE,FALSE,FALSE,6,5,4,0,0,3,2,0,0
,CHOY03304,2003,3,2,NW side,,,,USA,Jay Sieger,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,CHOY03305,2003,3,2,NW side,,,,Australia,Michael Parker,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,CHOY03306,2003,3,2,NW side,,,,New Zealand,James Milne,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,CHOY03307,2003,3,2,NW side,,,,Australia,Ian Hibbert,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,CHOY03308,2003,3,2,NW side,,,,UK,Malcolm Moore,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,CHOY03309,2003,3,2,NW side,,,,UK,Chris Suggitt,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,CHOY03310,2003,3,2,NW side,,,,New Zealand,Russell Brice,TRUE,FALSE,FALSE,FALSE,14,14,11,0,0,7,7,0,0
,CHOY03311,2003,3,2,NW side,,,,Japan,Yoshitomi Okura,TRUE,FALSE,FALSE,FALSE,14,14,14,0,0,9,9,0,0
,CHOY03312,2003,3,2,NW side,,,,Japan,Takashi Shirota,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
