header,expid,year,season,host,route1,route2,route3,route4,nation,leaders,success1,success2,success3,success4,totmembers,abcmembers,smtmembers,mdeaths,mabcdeaths,tothired,smthired,hdeaths,habcdeaths
Expeditions to Makalu (8485m),,,0,0,,,,,,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
1900 to 2020,,,0,0,,,,,,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
21/03/2020,,,0,0,,,,,,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
,,,0,0,,,,,,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
The Himalayan Database,,,0,0,,,,,,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
,MAKA00101,2000,1,1,Makalu La-NW Ridge,,,,S Korea,Park Young-Seok,TRUE,FALSE,FALSE,FALSE,5,5,2,0,0,5,1,0,0
,MAKA00102,2000,1,1,Makalu La-NW Ridge,,,,Germany,Goetz Wiegand,TRUE,FALSE,FALSE,FALSE,8,5,5,1,1,0,0,0,0
,MAKA00103,2000,1,1,Makalu La-NW Ridge,,,,Italy,Christian Kuntner,TRUE,FALSE,FALSE,FALSE,5,5,3,0,0,0,0,0,0
,MAKA00104,2000,1,1,Makalu La-NW Ridge,,,,Germany,Peter Guggemos,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,1,0,0,0
,MAKA00401,2000,4,1,W Pillar (to 5800m),S Pillar-S Col (to 6400m),NW side (to 7100m),,Poland,Krysztof Wielicki,FALSE,FALSE,FALSE,FALSE,11,11,0,0,0,0,0,0,0
,MAKA01101,2001,1,1,Makalu La-NW Ridge,,,,Austria,Helmut Ortner,TRUE,FALSE,FALSE,FALSE,8,8,4,0,0,2,0,0,0
,MAKA01102,2001,1,1,Makalu La-NW Ridge,,,,Austria,Erich Resch,FALSE,FALSE,FALSE,FALSE,1,1,0,1,1,0,0,0,0
,MAKA01103,2001,1,1,SE Pillar,,,,USA,Brendan Cusik,FALSE,FALSE,FALSE,FALSE,7,6,0,0,0,0,0,0,0
,MAKA01104,2001,1,1,Makalu La-NW Ridge,,,,Spain,Eloy Sanchez,FALSE,FALSE,FALSE,FALSE,8,8,0,0,0,3,0,0,0
,MAKA01105,2001,1,1,Makalu La-NW Ridge,,,,New Zealand,Guy Cotter,TRUE,FALSE,FALSE,FALSE,9,9,2,0,0,4,1,0,0
,MAKA01106,2001,1,1,Makalu La-NW Ridge,,,,Austria,Hermann Trippacher,TRUE,FALSE,FALSE,FALSE,11,11,3,0,0,2,0,0,0
,MAKA01107,2001,1,1,Makalu La-NW Ridge,,,,Italy,Renzo Corona,TRUE,FALSE,FALSE,FALSE,10,7,1,0,0,2,0,0,0
,MAKA01108,2001,1,1,Makalu La-NW Ridge,,,,Chile,Carlos Bascou,TRUE,FALSE,FALSE,FALSE,7,6,3,0,0,0,0,0,0
,MAKA01109,2001,1,1,Makalu La-NW Ridge,,,,Iran,Sadegh Aghajani,FALSE,FALSE,FALSE,FALSE,15,13,0,0,0,4,0,0,0
,MAKA01110,2001,1,1,Makalu La-NW Ridge,,,,S Korea,Han Wang-Yong,TRUE,FALSE,FALSE,FALSE,6,6,2,0,0,2,2,0,0
,MAKA01301,2001,3,1,Makalu La-NW Ridge,,,,Switzerland,Norbert Joos,FALSE,FALSE,FALSE,FALSE,6,6,0,0,0,1,0,0,0
,MAKA02101,2002,1,1,Makalu La-NW Ridge,,,,Switzerland,Norbert Joos,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,MAKA02102,2002,1,1,Makalu La-NW Ridge,,,,Poland,Piotr Pustelnik,TRUE,FALSE,FALSE,FALSE,12,12,3,1,1,1,0,0,0
,MAKA02103,2002,1,1,Makalu La-NW Ridge,,,,Spain,Edurne Pasaban,TRUE,FALSE,FALSE,FALSE,6,6,4,0,0,3,1,0,0
,MAKA02104,2002,1,1,W Pillar,,,,Spain,Juanito Oiarzabal,FALSE,FALSE,FALSE,FALSE,8,6,0,0,0,3,0,6,0
,MAKA03101,2003,1,1,Makalu La-NW Ridge,,,,China,Samdrup,TRUE,FALSE,FALSE,FALSE,9,6,5,0,0,4,0,0,0
,MAKA03301,2003,3,1,Makalu La-NW Ridge,,,,Switzerland,Daniel Schliefsteiner,FALSE,FALSE,FALSE,FALSE,5,4,0,0,0,0,0,0,0
,MAKA04101,2004,1,1,W Pillar,,,,Kazakhstan,Maxut Zhumayev,TRUE,FALSE,FALSE,FALSE,9,8,4,2,2,0,0,0,0
,MAKA04102,2004,1,1,SE Ridge,,,,UK,Colin Scott,FALSE,FALSE,FALSE,FALSE,14,14,0,0,0,4,0,0,0
,MAKA04103,2004,1,1,Makalu La-NW Ridge,,,,UK,Keith Kerr,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,3,3,0,0
,MAKA04104,2004,1,1,Makalu La-NW Ridge,,,,Norway,Sven Gangdal,TRUE,FALSE,FALSE,FALSE,5,5,1,0,0,3,1,0,0
,MAKA04105,2004,1,1,Makalu La-NW Ridge,,,,Mexico,Mauricio Lopez,TRUE,FALSE,FALSE,FALSE,4,4,2,0,0,4,1,0,0
,MAKA04106,2004,1,1,Makalu La-NW Ridge (variation),,,,Spain,Peter Guggemos,TRUE,FALSE,FALSE,FALSE,6,6,5,0,0,0,0,0,0
,MAKA04107,2004,1,2,E Ridge (to 6100m),SE Ridge,,,France,Christian Trommsdorff,FALSE,TRUE,FALSE,FALSE,3,3,1,0,0,0,0,0,0
,MAKA04108,2004,1,2,NW Ridge-N Face of Kangchungtse-Makalu La-NW Ridge,,,,France,Jean-Christophe Lafaille,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MAKA05101,2005,1,1,W Pillar,,,,Spain,Alberto Ayora,FALSE,FALSE,FALSE,FALSE,10,9,0,0,0,3,0,1,0
,MAKA05102,2005,1,1,Makalu La-NW Ridge,,,,Spain,Angel Villan,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,1,0,0,0
,MAKA05401,2005,4,1,Makalu La-NW Ridge,,,,France,Jean-Christophe Lafaille,FALSE,FALSE,FALSE,FALSE,1,1,0,1,1,0,0,0,0
,MAKA06101,2006,1,1,Makalu La-NW Ridge,,,,Poland,Anna Czerwinska,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,1,0,0,0
,MAKA06102,2006,1,1,Makalu La-NW Ridge,,,,Italy,Daniele Nardi,TRUE,FALSE,FALSE,FALSE,3,3,2,0,0,0,0,0,0
,MAKA06103,2006,1,1,Makalu La-NW Ridge,,,,Italy,Renzo Benedetti,TRUE,FALSE,FALSE,FALSE,4,4,2,0,0,1,1,0,0
,MAKA06104,2006,1,1,Makalu La-NW Ridge,,,,Italy,Mario Vielmo,TRUE,FALSE,FALSE,FALSE,6,4,1,0,0,3,0,0,0
,MAKA07101,2007,1,1,Makalu La-NW Ridge,,,,Brazil,Waldemar Niclevicz,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,1,0,0,0
,MAKA07301,2007,3,1,Makalu La-NW Ridge,,,,Italy,Romano Benet,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MAKA07401,2007,4,1,Makalu La-NW Ridge,,,,Italy,Romano Benet,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0
,MAKA07402,2007,4,1,Makalu La-NW Ridge,,,,Kazakhstan,Denis Urubko,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,0,0,0,0
,MAKA08101,2008,1,1,Makalu La-NW Ridge,,,,Spain,Manuel Gonzalez,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,1,0
,MAKA08102,2008,1,1,Makalu La-NW Ridge,,,,Spain,Carlos Soria,TRUE,FALSE,FALSE,FALSE,2,1,1,0,0,2,2,0,0
,MAKA08103,2008,1,1,Makalu La-NW Ridge,,,,S Korea,Kim Hong-Bin,TRUE,FALSE,FALSE,FALSE,3,3,1,0,0,2,2,0,0
,MAKA08104,2008,1,1,Makalu La-NW Ridge,,,,Romania,Alex Gavan,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,MAKA08105,2008,1,1,Makalu La-NW Ridge,,,,Brazil,Waldemar Niclevicz,TRUE,FALSE,FALSE,FALSE,5,5,4,0,0,1,1,0,0
,MAKA08106,2008,1,1,Makalu La-NW Ridge,,,,Italy,Giampaola Casarotto,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,MAKA08107,2008,1,1,Makalu La-NW Ridge,,,,Czech Republic,Zdenek Hruby,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,MAKA08108,2008,1,1,Makalu La-NW Ridge,,,,Australia,Andrew Lock,TRUE,FALSE,FALSE,FALSE,3,3,1,0,0,0,0,0,0
,MAKA08109,2008,1,1,Makalu La-NW Ridge,,,,Portugal,Joao Garcia,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,MAKA08110,2008,1,1,Makalu La-NW Ridge,,,,Kazakhstan,Denis Urubko,TRUE,FALSE,FALSE,FALSE,4,4,4,0,0,0,0,0,0
,MAKA08111,2008,1,1,Makalu La-NW Ridge,,,,Germany,Ralf Dujmovits,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MAKA08112,2008,1,1,SE Ridge,,,,UK,Colin Scott,FALSE,FALSE,FALSE,FALSE,6,6,0,0,0,4,0,0,0
,MAKA08113,2008,1,1,Makalu La-NW Ridge,,,,UK,David Tait,TRUE,FALSE,FALSE,FALSE,11,10,3,0,0,4,3,0,0
,MAKA08114,2008,1,1,Makalu La-NW Ridge,,,,Japan,Kazuyoshi Kondo,TRUE,FALSE,FALSE,FALSE,7,7,2,0,0,6,3,0,0
,MAKA08115,2008,1,1,Makalu La-NW Ridge,,,,Hungary,Laszlo Mecs,TRUE,FALSE,FALSE,FALSE,4,3,1,0,0,0,0,0,0
,MAKA08116,2008,1,1,Makalu La-NW Ridge,,,,Australia,Blair Falahey,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MAKA08117,2008,1,1,Makalu La-NW Ridge,,,,India,Shekhar Babu Bachinepally,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MAKA08118,2008,1,1,Makalu La-NW Ridge,,,,S Korea,Oh Eun-Sun,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,1,0,0
,MAKA08119,2008,1,1,Makalu La-NW Ridge,,,,S Korea,Hong Bo-Seong,TRUE,FALSE,FALSE,FALSE,6,6,3,0,0,3,3,0,0
,MAKA08120,2008,1,1,Makalu La-NW Ridge,,,,Latvia,Atis Plakans,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,0,0,0,0
,MAKA08121,2008,1,1,Makalu La-NW Ridge,,,,France,Francois Marsigny,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,1,1,0,0
,MAKA08122,2008,1,1,Makalu La-NW Ridge,,,,UK,Ted Atkins,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,0,0,0
,MAKA08123,2008,1,1,Makalu La-NW Ridge,,,,France,Ludovic Challeat,TRUE,FALSE,FALSE,FALSE,10,10,4,0,0,6,5,1,1
,MAKA08124,2008,1,1,Makalu La-NW Ridge,,,,Spain,Roberto Rojo,TRUE,FALSE,FALSE,FALSE,9,9,5,0,0,1,1,0,0
,MAKA08125,2008,1,1,Makalu La-NW Ridge,,,,Switzerland,Peter Gschwendtner,TRUE,FALSE,FALSE,FALSE,7,5,2,0,0,3,2,0,0
,MAKA08126,2008,1,1,Makalu La-NW Ridge,,,,Spain,Roberto Rodrigo,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,0,0,0,0
,MAKA08301,2008,3,1,Makalu La-NW Ridge,,,,Spain,Juan Corro,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,4,0,0,0
,MAKA08303,2008,3,1,Makalu La-NW Ridge,,,,Greece,Michael Styllas,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MAKA08304,2008,3,1,Makalu La-NW Ridge,,,,Spain,Jesus Calleja,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,5,0,0,0
,MAKA08305,2008,3,1,Makalu La (to 7400m),W Face (to 6300m),W Face (to 6550m),,USA,Steve House,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,2,0,0,0
,MAKA08306,2008,3,1,Makalu La-NW Ridge,,,,India,Shekhar Babu Bachinepally,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,2,0,0,0
,MAKA08401,2008,4,1,Makalu La-NW Ridge,,,,Italy,Simone Moro,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,MAKA09101,2009,1,1,Makalu La-NW Ridge,,,,Australia,Mick Parker,TRUE,FALSE,FALSE,FALSE,3,3,2,0,0,0,0,0,0
,MAKA09102,2009,1,1,W Pillar (to 6500m),Makalu La-NW Ridge (to 7500m),,,USA,Steve House,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0
,MAKA09103,2009,1,1,Makalu La-NW Ridge,,,,India,Shekhar Babu Bachinepally,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MAKA09104,2009,1,1,Makalu La-NW Ridge,,,,Sweden,Fredrik Strang,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,3,3,0,0
,MAKA09105,2009,1,1,W Face-Makalu La (to 7400m),W Pillar (to 6700m),,,Spain,Juan Vallejo,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,0,0,0,0
,MAKA09106,2009,1,1,Makalu La-NW Ridge,,,,India,Neeraj Rana,TRUE,FALSE,FALSE,FALSE,15,15,4,1,1,8,6,0,0
,MAKA09107,2009,1,1,Makalu La-NW Ridge,,,,Mexico,Jorge Salazar,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,2,0,0,0
,MAKA09108,2009,1,1,Makalu La-NW Ridge,,,,S Korea,Lee Sang-Ho,TRUE,FALSE,FALSE,FALSE,9,9,2,0,0,1,1,0,0
,MAKA09109,2009,1,1,Makalu La-NW Ridge,,,,S Korea,Kim Jae-Soo,TRUE,FALSE,FALSE,FALSE,3,3,2,0,0,2,2,0,0
,MAKA09301,2009,3,1,W Pillar,NW Ridge,,,Switzerland,Ueli Steck,FALSE,TRUE,FALSE,FALSE,3,3,1,0,0,0,0,0,0
,MAKA10101,2010,1,1,Makalu La-NW Ridge,,,,USA,John Gray,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0
,MAKA10102,2010,1,1,Makalu La-NW Ridge,,,,Australia,Blair Falahey,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MAKA10103,2010,1,1,Makalu La-NW Ridge,,,,France,Alexia Zuberer,TRUE,FALSE,FALSE,FALSE,6,6,3,0,0,2,2,0,0
,MAKA10104,2010,1,1,Makalu La-NW Ridge,,,,Germany,Luis Stitzinger,TRUE,FALSE,FALSE,FALSE,11,11,1,0,0,2,0,0,0
,MAKA10105,2010,1,1,SE Ridge,,,,UK,Colin Scott,FALSE,FALSE,FALSE,FALSE,9,9,0,0,0,4,0,0,0
,MAKA10106,2010,1,1,Makalu La-NW Ridge,,,,Netherlands,Arnold Coster,TRUE,FALSE,FALSE,FALSE,7,7,4,1,1,5,2,0,0
,MAKA10107,2010,1,1,Makalu La-NW Ridge,,,,USA,Will Cross,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MAKA10108,2010,1,1,Makalu La-NW Ridge,,,,USA,Chris Klinke,TRUE,FALSE,FALSE,FALSE,4,4,1,0,0,1,0,0,0
,MAKA10109,2010,1,1,Makalu La-NW Ridge,,,,USA,Fabrizio Zangrilli,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,1,0,0,0
,MAKA10110,2010,1,1,SE Ridge (to 7100m),Makalu La-NW Ridge,,,USA,Marty Schmidt,FALSE,TRUE,FALSE,FALSE,5,2,1,0,0,0,0,0,0
,MAKA10111,2010,1,1,SW Face-W Pillar-SW Ridge,,,,Ukraine,Mstislav Gorbenko,TRUE,FALSE,FALSE,FALSE,14,13,3,0,0,0,0,0,0
,MAKA11101,2011,1,1,Makalu La-NW Ridge,,,,Russia,Oxana Morneva,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MAKA11102,2011,1,1,Makalu La-NW Ridge,,,,UK,Robert Anderson,TRUE,FALSE,FALSE,FALSE,7,7,3,0,0,6,4,0,0
,MAKA11103,2011,1,1,Makalu La-NW Ridge,,,,USA,Dave Morton,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MAKA11104,2011,1,1,Makalu La-NW Ridge,,,,USA,Fabrizio Zangrilli,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MAKA11105,2011,1,1,Makalu La-NW Ridge,,,,Spain,Jorge Egocheaga,TRUE,FALSE,FALSE,FALSE,3,3,2,0,0,0,0,0,0
,MAKA11106,2011,1,1,Makalu La-NW Ridge,,,,S Korea,Cha Jin-Chol,TRUE,FALSE,FALSE,FALSE,8,6,3,0,0,3,3,0,0
,MAKA11107,2011,1,1,Makalu La-NW Ridge (to 8200m),W Face-W Ridge (to 7000m),,,Slovenia,Marko Prezelj,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,0,0,0,0
,MAKA11108,2011,1,1,Makalu La-NW Ridge,,,,Switzerland,Joelle Brupbacher,FALSE,FALSE,FALSE,FALSE,1,1,0,1,1,1,0,0,0
,MAKA11109,2011,1,1,Makalu La-NW Ridge,,,,Slovakia,Peter Hamor,TRUE,FALSE,FALSE,FALSE,4,2,2,0,0,0,0,0,0
,MAKA11301,2011,3,1,Makalu La-NW Ridge,,,,Poland,Artur Hajzer,TRUE,FALSE,FALSE,FALSE,8,8,3,0,0,0,0,0,0
,MAKA12101,2012,1,1,Makalu La-NW Ridge,,,,China,Wang Jing,TRUE,FALSE,FALSE,FALSE,3,3,3,0,0,3,3,0,0
,MAKA12102,2012,1,1,Makalu La-NW Ridge,,,,Iran,Mahmoud Shoaei,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MAKA12103,2012,1,1,Makalu La-NW Ridge,,,,Iran,Alireza Behpour,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,2,0,0,0
,MAKA12104,2012,1,1,Makalu La-NW Ridge,,,,China,Rao Jian-Feng,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,2,0,0
,MAKA12105,2012,1,1,Makalu La-NW Ridge,,,,China,Luo Jing,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,MAKA12301,2012,3,1,Makalu La-NW Ridge,,,,Switzerland,Suzanne Huesser,FALSE,FALSE,FALSE,FALSE,8,8,0,0,0,4,0,0,0
,MAKA12302,2012,3,1,Makalu La-NW Ridge,,,,UK,Adrian Ballinger,FALSE,FALSE,FALSE,FALSE,7,6,0,0,0,5,0,0,0
,MAKA12303,2012,3,1,Makalu La-NW Ridge,,,,Australia,Anthony Dignan,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MAKA12304,2012,3,1,Makalu La-NW Ridge,,,,USA,Cleo Weidlich,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MAKA12305,2012,3,1,Makalu La-NW Ridge,,,,Japan,Kazuyoshi Kondo,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MAKA13101,2013,1,1,W Pillar (to 6300m),W Face-Makalu La (to 7400m),Makalu La-NW Ridge,,Germany,David Goettler,FALSE,FALSE,TRUE,FALSE,5,5,3,0,0,0,0,0,0
,MAKA13102,2013,1,1,Makalu La-NW Ridge,,,,Switzerland,Christof Aschwanden,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MAKA13103,2013,1,1,Makalu La-NW Ridge,,,,USA,David Abramczyk (Abramski),TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,MAKA13104,2013,1,1,Makalu La-NW Ridge,,,,Australia,Gavin Vickers,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MAKA13105,2013,1,1,Makalu La-NW Ridge,,,,USA,Don Bowie,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MAKA13106,2013,1,1,Makalu La-NW Ridge,,,,Serbia,Dragan Celikovic,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MAKA13107,2013,1,1,Makalu La-NW Ridge,,,,Iran,Azim Gheichisaz,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MAKA13108,2013,1,1,Makalu La-NW Ridge,,,,Finland,Samuli Mansikka,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MAKA13109,2013,1,1,Makalu La-NW Ridge,,,,Japan,Tatsuo Matsumoto,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MAKA13110,2013,1,1,Makalu La-NW Ridge,,,,India,Dipankar Ghosh,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
